City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sciacca,IT,2021-09-27 01:01:06,37.5082,13.0881,76.1,83,20,2.91
295,Ternate,ID,2021-09-27 01:01:06,0.8,127.4,83.86,70,45,3.62
296,Husavik,IS,2021-09-27 01:01:07,66.0449,-17.3389,37.22,98,100,29.48
297,Solnechnyy,RU,2021-09-27 01:01:07,50.7214,136.6319,60.42,55,100,7.18
298,Namibe,AO,2021-09-27 01:01:08,-15.1961,12.1522,61.93,90,33,3.22
299,Deputatskiy,RU,2021-09-27 01:01:08,69.3,139.9,28.63,77,100,11.41
300,Makurdi,NG,2021-09-27 01:01:08,7.7411,8.5121,71.24,96,48,4.38
301,Williams Lake,CA,2021-09-27 01:00:05,52.1415,-122.1445,58.23,40,100,7.0
302,Innisfail,AU,2021-09-27 01:01:09,-17.5333,146.0333,88.88,56,7,8.32
303,Camapua,BR,2021-09-27 01:00:40,-19.5314,-54.0439,78.46,48,33,3.62
304,Mbaiki,CF,2021-09-27 01:01:10,3.8678,17.9892,67.8,98,99,1.72
305,Iqaluit,CA,2021-09-27 01:00:14,63.7506,-68.5145,34.7,76,100,15.99
306,Port Hedland,AU,2021-09-27 01:01:10,-20.3167,118.5667,82.45,28,81,11.5
307,Karratha,AU,2021-09-27 01:01:11,-20.7377,116.8463,75.45,34,0,11.34
308,Bambamarca,PE,2021-09-27 01:01:11,-6.6833,-78.5333,52.81,95,51,3.74
309,Almora,IN,2021-09-27 01:01:11,29.6167,79.6667,61.0,92,2,1.68
310,Yulara,AU,2021-09-27 00:58:21,-25.2406,130.9889,80.44,12,100,14.97
311,Ellisras,ZA,2021-09-27 01:01:12,-23.6649,27.7443,64.17,34,0,4.65
312,Quelimane,MZ,2021-09-27 01:01:13,-17.8786,36.8883,70.09,94,0,3.18
313,Zyryanka,RU,2021-09-27 01:01:13,65.75,150.85,36.7,92,100,11.25
314,Ashland,US,2021-09-27 00:58:47,40.8167,-82.2665,65.41,57,33,10.98
315,Kuryk,KZ,2021-09-27 01:01:14,43.2,51.65,64.18,68,7,18.75
316,Kahului,US,2021-09-27 00:59:51,20.8947,-156.47,85.26,89,33,8.99
317,Kushiro,JP,2021-09-27 01:01:14,42.975,144.3747,60.24,78,0,6.73
318,Kabare,CD,2021-09-27 01:01:15,-2.4683,28.8242,60.78,90,58,2.59
319,Awjilah,LY,2021-09-27 01:01:15,29.1081,21.2869,69.53,69,0,8.21
320,Champerico,GT,2021-09-27 01:01:16,14.3,-91.9167,82.35,78,89,2.19
321,Urengoy,RU,2021-09-27 01:01:16,65.9667,78.3667,31.51,89,20,5.55
322,Touros,BR,2021-09-27 01:01:17,-5.1989,-35.4608,76.87,82,39,15.7
323,Luderitz,NA,2021-09-27 01:01:02,-26.6481,15.1594,57.16,95,52,15.75
324,Gibara,CU,2021-09-27 01:01:17,21.1097,-76.1317,80.98,76,5,8.84
325,Mundo Nuevo,MX,2021-09-27 01:01:17,18.7,-95.5,80.65,74,21,8.9
326,Klaksvik,FO,2021-09-27 01:01:18,62.2266,-6.589,50.92,82,84,17.63
327,Santiago Del Estero,AR,2021-09-27 00:58:39,-27.7951,-64.2615,75.81,23,0,8.57
328,Tarapur,IN,2021-09-27 01:01:18,19.85,72.7,78.51,86,93,2.08
329,Moa,CU,2021-09-27 01:01:19,20.6569,-74.9403,79.95,82,7,5.48
330,Alice Springs,AU,2021-09-27 01:01:19,-23.7,133.8833,85.55,9,46,16.11
331,Circleville,US,2021-09-27 01:01:20,39.6006,-82.946,66.42,68,53,7.76
332,Manokwari,ID,2021-09-27 01:01:20,-0.8667,134.0833,83.46,69,45,4.14
333,Juneau,US,2021-09-27 00:56:30,58.3019,-134.4197,55.85,70,100,5.14
334,Skibotn,NO,2021-09-27 01:01:21,69.3913,20.2679,53.69,87,100,7.11
335,Vicosa,BR,2021-09-27 01:01:21,-20.7539,-42.8819,63.52,89,98,4.72
336,Hanmer Springs,NZ,2021-09-27 01:01:22,-42.5167,172.8167,41.0,90,100,3.36
337,San Patricio,US,2021-09-27 00:58:53,28.017,-97.5169,80.02,61,100,11.12
338,Kathu,TH,2021-09-27 01:01:22,7.9178,98.3332,75.02,80,100,2.39
339,Blyth,GB,2021-09-27 01:01:23,55.1271,-1.5086,62.35,81,40,4.61
340,Beringovskiy,RU,2021-09-27 00:58:16,63.05,179.3167,36.95,85,92,1.81
341,Ankang,CN,2021-09-27 01:01:23,32.68,109.0172,71.08,87,100,1.57
342,Thaba-Tseka,LS,2021-09-27 01:01:24,-29.522,28.6084,55.83,53,6,4.59
343,Ugoofaaru,MV,2021-09-27 01:01:24,5.6667,73.0,80.4,73,100,26.28
344,Puerto Suarez,BO,2021-09-27 01:01:25,-18.95,-57.8,78.85,53,81,4.74
345,Shingu,JP,2021-09-27 01:01:25,33.7333,135.9833,71.19,85,99,9.8
346,Voyvozh,RU,2021-09-27 01:01:25,62.892,54.9635,34.97,73,100,7.61
347,Khorramshahr,IR,2021-09-27 01:01:26,30.4397,48.1664,78.69,18,0,15.66
348,Raga,SS,2021-09-27 01:01:26,8.4596,25.678,69.84,93,62,1.36
349,Katsuura,JP,2021-09-27 01:01:26,35.1333,140.3,77.18,64,28,19.73
350,Sao Sebastiao,BR,2021-09-27 01:01:27,-23.76,-45.4097,67.64,91,51,3.67
351,Praia Da Vitoria,PT,2021-09-27 00:58:58,38.7333,-27.0667,68.25,77,75,16.96
352,Porto Novo,BJ,2021-09-27 01:00:33,6.4965,2.6036,76.12,88,100,3.51
353,Bhuban,IN,2021-09-27 01:01:28,20.8833,85.8333,77.36,94,97,5.03
354,Vanimo,PG,2021-09-27 00:59:38,-2.6741,141.3028,85.64,64,100,4.43
355,Saint-Philippe,RE,2021-09-27 01:01:28,-21.3585,55.7679,69.35,87,91,16.73
356,Ossora,RU,2021-09-27 01:01:29,59.2353,163.0719,49.44,66,63,8.32
357,Loiza,PR,2021-09-27 01:01:29,18.4313,-65.8802,82.87,93,6,7.9
358,Hoquiam,US,2021-09-27 00:57:53,46.9809,-123.8893,59.45,68,90,3.44
359,Kargasok,RU,2021-09-27 01:01:30,59.0556,80.8572,33.57,92,91,7.65
360,Saint Pete Beach,US,2021-09-27 01:01:30,27.7253,-82.7412,82.99,73,20,16.11
361,Kasongo-Lunda,CD,2021-09-27 01:01:31,-6.4667,16.8167,71.96,85,100,2.53
362,High Level,CA,2021-09-27 01:01:31,58.5169,-117.136,45.1,82,100,9.31
363,Leopold,AU,2021-09-27 01:01:32,-38.1833,144.4667,65.08,52,99,5.99
364,Marathon,US,2021-09-27 00:56:47,44.9,-89.7668,65.19,89,1,0.0
365,Makat,KZ,2021-09-27 01:01:32,47.6469,53.3463,56.75,83,100,15.84
366,Yar-Sale,RU,2021-09-27 01:01:33,66.8333,70.8333,31.93,86,3,7.0
367,Coquimbo,CL,2021-09-27 01:01:33,-29.9533,-71.3436,57.15,82,0,5.06
368,Hofn,IS,2021-09-27 01:01:33,64.2539,-15.2082,42.22,60,86,10.54
369,Iberia,US,2021-09-27 01:01:34,29.9502,-91.7507,75.11,73,40,0.0
370,Kirakira,SB,2021-09-27 01:01:34,-10.4544,161.9205,84.9,71,100,11.63
371,Port Lincoln,AU,2021-09-27 01:01:35,-34.7333,135.8667,65.7,47,100,15.73
372,Soria,ES,2021-09-27 01:01:35,41.6667,-2.6667,50.86,70,100,3.56
373,Auki,SB,2021-09-27 01:01:36,-8.7676,160.7034,83.7,71,88,2.68
374,Havelock,US,2021-09-27 01:01:36,34.8791,-76.9013,68.95,87,8,3.31
375,Sultanpur,IN,2021-09-27 01:01:37,26.2667,82.0667,79.74,83,79,7.11
376,Maneadero,MX,2021-09-27 01:01:37,31.7167,-116.5667,67.19,86,10,4.0
377,Ryazanovskiy,RU,2021-09-27 01:01:37,55.55,39.4333,47.05,93,100,8.79
378,Teguldet,RU,2021-09-27 01:01:38,57.3064,88.1667,30.58,93,10,5.01
379,Noumea,NC,2021-09-27 00:59:09,-22.2763,166.4572,78.78,64,11,12.24
380,Scarborough,GB,2021-09-27 01:01:38,54.2797,-0.4044,62.51,82,100,3.0
381,Tornio,FI,2021-09-27 01:01:39,65.8481,24.1466,46.42,92,42,11.16
382,Turiacu,BR,2021-09-27 01:01:39,-1.6633,-45.3717,75.63,89,10,5.3
383,Novyy Urgal,RU,2021-09-27 01:01:39,51.0736,132.5642,55.53,67,100,3.4
384,Meulaboh,ID,2021-09-27 01:01:24,4.1363,96.1285,76.3,87,100,3.56
385,Bakchar,RU,2021-09-27 01:01:40,57.0186,82.0711,36.09,96,100,5.48
386,Ishigaki,JP,2021-09-27 01:01:40,24.3448,124.1572,83.46,77,4,13.2
387,Upington,ZA,2021-09-27 01:01:41,-28.4478,21.2561,71.82,11,5,10.92
388,Belmonte,BR,2021-09-27 01:01:41,-15.8631,-38.8828,72.86,86,100,7.38
389,Fomboni,KM,2021-09-27 01:01:42,-12.28,43.7425,76.03,71,1,13.06
390,Xuanhua,CN,2021-09-27 01:01:42,40.6103,115.0447,63.18,76,86,1.14
391,Saint-Francois,FR,2021-09-27 01:01:43,46.4154,3.9054,54.84,100,97,0.0
392,Sabaudia,IT,2021-09-27 01:01:43,41.3003,13.0282,74.84,97,7,3.65
393,Bandarbeyla,SO,2021-09-27 01:01:43,9.4942,50.8122,79.07,74,7,17.11
394,Verkhnevilyuysk,RU,2021-09-27 01:01:44,63.4453,120.3167,35.22,72,100,11.1
395,Isangel,VU,2021-09-27 01:00:31,-19.55,169.2667,75.83,61,74,8.16
396,Lolodorf,CM,2021-09-27 01:01:44,3.2333,10.7333,70.23,100,100,1.54
397,Mastic Beach,US,2021-09-27 01:01:45,40.7668,-72.8521,70.95,72,1,0.0
398,Kampot,KH,2021-09-27 01:01:45,10.6167,104.1833,82.45,84,92,4.68
399,Fernie,CA,2021-09-27 01:00:36,49.5,-115.0687,70.61,49,45,7.4
400,Port Moresby,PG,2021-09-27 01:01:46,-9.4431,147.1797,83.73,73,81,8.79
401,Huarmey,PE,2021-09-27 01:01:46,-10.0681,-78.1522,63.32,86,33,5.86
402,Florence,IT,2021-09-27 01:01:11,43.7667,11.25,68.99,92,75,2.3
403,Shache,CN,2021-09-27 01:01:47,38.4167,77.2406,63.05,25,0,5.95
404,Xai-Xai,MZ,2021-09-27 01:01:47,-25.0519,33.6442,65.8,84,0,6.31
405,Goldap,PL,2021-09-27 01:01:48,54.3063,22.3036,45.43,82,94,6.42
406,Novikovo,RU,2021-09-27 00:58:18,51.1537,37.8879,47.77,83,100,15.05
407,Buraydah,SA,2021-09-27 01:01:48,26.326,43.975,72.82,33,93,6.38
408,Ostersund,SE,2021-09-27 01:01:48,63.1792,14.6357,52.25,66,20,17.27
409,Agarak,AM,2021-09-27 01:01:49,39.2068,46.5446,50.2,50,0,4.61
410,Voh,NC,2021-09-27 01:01:49,-20.9667,164.7,78.35,47,3,12.08
411,Akyab,MM,2021-09-27 01:01:50,20.15,92.9,78.04,92,100,2.86
412,Yelkhovka,RU,2021-09-27 01:01:50,53.8667,50.2832,48.96,86,100,7.96
413,Lensk,RU,2021-09-27 00:59:02,60.7253,114.9278,34.25,99,100,6.2
414,Yuli,NG,2021-09-27 01:01:51,9.6989,10.2744,72.82,91,98,4.25
415,Lufilufi,WS,2021-09-27 01:01:51,-13.8745,-171.5986,80.35,71,30,6.2
416,Galveston,US,2021-09-27 01:01:52,29.3669,-94.9669,80.56,76,20,9.22
417,San Javier,ES,2021-09-27 01:01:52,37.8063,-0.8374,73.24,69,35,1.05
418,Kidal,ML,2021-09-27 01:01:52,18.4411,1.4078,85.95,13,0,11.1
419,Tahe,CN,2021-09-27 01:01:53,52.3333,124.7333,55.72,72,1,10.74
420,Dublin,US,2021-09-27 01:01:53,37.7021,-121.9358,74.08,67,1,5.99
421,Wamba,NG,2021-09-27 01:01:54,8.9333,8.6,70.74,93,60,1.05
422,Bani,DO,2021-09-27 01:01:54,18.2833,-70.3333,79.61,82,78,6.89
423,Varnamo,SE,2021-09-27 01:01:55,57.186,14.04,53.91,95,59,1.01
424,Cabedelo,BR,2021-09-27 01:01:55,-6.9811,-34.8339,76.59,84,37,17.72
425,Merrill,US,2021-09-27 01:01:55,45.1805,-89.6835,63.03,93,1,0.0
426,Orlik,RU,2021-09-27 01:01:56,52.5178,99.825,30.63,90,100,3.74
427,Luena,AO,2021-09-27 01:01:56,-11.7833,19.9167,60.53,40,79,4.38
428,Tinskoy,RU,2021-09-27 01:01:57,56.1525,96.9161,32.58,90,96,3.18
429,Zhangjiakou,CN,2021-09-27 01:01:57,40.81,114.8794,61.16,75,51,1.19
430,Buenos Aires,AR,2021-09-27 01:00:04,-34.6132,-58.3772,69.03,76,41,1.01
431,Mayo,US,2021-09-27 00:59:21,38.8876,-76.5119,67.08,76,0,1.01
432,Dire Dawa,ET,2021-09-27 01:01:58,9.5931,41.8661,73.96,55,74,7.83
433,Altay,CN,2021-09-27 01:01:58,47.8667,88.1167,40.66,36,26,1.52
434,Bintulu,MY,2021-09-27 01:01:59,3.1667,113.0333,80.44,83,88,4.16
435,Kismayo,SO,2021-09-27 01:01:59,-0.3582,42.5454,76.75,82,1,17.65
436,Taman,RU,2021-09-27 01:02:00,45.2117,36.7161,61.12,67,4,12.71
437,Mwene-Ditu,CD,2021-09-27 01:02:00,-7.0,23.45,67.3,75,16,3.69
438,Sabha,LY,2021-09-27 00:58:32,27.0377,14.4283,71.42,30,0,8.88
439,Cervo,ES,2021-09-27 01:02:01,43.6702,-7.4101,66.96,66,100,19.55
440,Tilichiki,RU,2021-09-27 00:59:35,60.4667,166.1,40.28,91,100,4.56
441,Waingapu,ID,2021-09-27 01:02:01,-9.6567,120.2641,83.71,59,100,6.98
442,Avera,US,2021-09-27 00:58:32,33.194,-82.5271,69.71,55,0,1.97
443,Awbari,LY,2021-09-27 01:02:02,26.5921,12.7805,72.9,21,0,5.82
444,Lompoc,US,2021-09-27 00:58:42,34.6391,-120.4579,67.14,80,90,4.0
445,Walvis Bay,NA,2021-09-27 01:02:03,-22.9575,14.5053,56.08,91,96,7.67
446,Mardin,TR,2021-09-27 01:02:03,37.3131,40.7436,61.03,24,30,7.36
447,Tuatapere,NZ,2021-09-27 00:58:34,-46.1333,167.6833,51.82,44,5,2.19
448,Lodwar,KE,2021-09-27 01:02:04,3.1191,35.5973,83.26,40,6,7.63
449,Carmen,MX,2021-09-27 00:58:41,18.6333,-91.8333,82.35,75,14,6.62
450,Beian,NO,2021-09-27 01:02:05,63.6559,9.5683,59.09,58,0,18.41
451,Mosquera,CO,2021-09-27 00:57:53,4.7059,-74.2302,59.09,44,21,9.22
452,Espanola,US,2021-09-27 00:58:12,35.9911,-106.0806,72.72,39,92,7.99
453,Varhaug,NO,2021-09-27 01:02:05,58.6147,5.6457,62.15,83,100,27.2
454,Bhadrapur,NP,2021-09-27 00:58:09,26.544,88.0944,80.46,70,27,3.74
455,Galion,US,2021-09-27 01:02:06,40.7337,-82.7899,67.21,73,27,9.89
456,Talaya,RU,2021-09-27 01:02:06,61.3833,152.75,31.86,72,66,3.42
457,Ketchikan,US,2021-09-27 01:02:07,55.3422,-131.6461,50.18,94,100,6.42
458,Placido De Castro,BR,2021-09-27 01:02:07,-10.3353,-67.1856,82.36,54,2,3.18
459,Vostok,RU,2021-09-27 01:02:07,46.4856,135.8833,63.19,60,98,2.24
460,Marshall,US,2021-09-27 01:02:08,34.3834,-86.3333,69.55,73,1,0.0
461,Kurilsk,RU,2021-09-27 01:02:08,45.2333,147.8833,58.6,71,2,6.78
462,Naica,MX,2021-09-27 01:02:09,27.85,-105.4833,79.52,37,70,4.23
463,Pingdu,CN,2021-09-27 01:02:09,36.7844,119.9464,66.4,97,100,7.31
464,Gushikawa,JP,2021-09-27 01:02:10,26.3544,127.8686,85.23,79,100,13.29
465,Atasu,KZ,2021-09-27 01:02:10,48.6814,71.6433,50.88,39,100,22.91
466,Boa Esperanca,BR,2021-09-27 01:02:11,-21.09,-45.5658,66.02,78,80,5.44
467,Atlantic Beach,US,2021-09-27 01:02:11,30.3344,-81.3987,77.0,71,1,10.36
468,Alliston,CA,2021-09-27 01:01:19,44.1501,-79.8663,61.12,73,96,6.11
469,Parabel,RU,2021-09-27 01:02:12,58.6978,81.4825,35.6,93,100,7.72
470,Vila Franca Do Campo,PT,2021-09-27 00:59:49,37.7167,-25.4333,70.2,92,100,7.27
471,Banjar,ID,2021-09-27 01:02:12,-8.19,114.9675,80.46,63,41,4.79
472,Richards Bay,ZA,2021-09-27 00:57:25,-28.783,32.0377,63.39,92,12,5.7
473,Crawfordsville,US,2021-09-27 01:01:30,40.0411,-86.8745,70.81,48,1,9.22
474,El Monte,US,2021-09-27 01:02:13,34.0686,-118.0276,80.91,70,0,6.87
475,Muros,ES,2021-09-27 01:02:13,42.7762,-9.0603,67.23,82,100,18.61
476,Bemidji,US,2021-09-27 01:02:14,47.4736,-94.8803,65.05,60,1,5.75
477,Jalu,LY,2021-09-27 00:59:27,29.0331,21.5482,69.85,68,0,9.01
478,Den Helder,NL,2021-09-27 01:02:14,52.9599,4.7593,62.58,94,100,6.91
479,Laguna,US,2021-09-27 00:59:04,38.421,-121.4238,87.22,50,1,7.0
480,Cedar City,US,2021-09-27 00:58:25,37.6775,-113.0619,74.17,34,100,6.91
481,Asau,RO,2021-09-27 01:00:13,46.4333,26.4,56.32,89,1,2.01
482,Lastoursville,GA,2021-09-27 01:02:15,-0.8143,12.7287,73.53,93,100,3.09
483,Gambiran,ID,2021-09-27 01:02:16,-6.7988,111.4951,81.36,67,98,6.15
484,Nishihara,JP,2021-09-27 01:01:21,26.1842,127.7558,85.28,74,20,11.5
485,Fuerte Olimpo,PY,2021-09-27 01:02:16,-21.0415,-57.8738,85.28,31,0,6.08
486,Russellville,US,2021-09-27 01:02:17,35.2784,-93.1338,78.19,70,1,0.0
487,Hurghada,EG,2021-09-27 01:02:17,27.2574,33.8129,78.39,47,6,15.19
488,Peniche,PT,2021-09-27 01:00:57,39.3558,-9.3811,65.68,92,100,6.29
489,Sao Gabriel Da Cachoeira,BR,2021-09-27 01:00:20,-0.1303,-67.0892,72.07,98,68,0.89
490,Monrovia,LR,2021-09-27 00:59:27,6.3005,-10.7969,75.09,93,100,7.2
491,Ilulissat,GL,2021-09-27 00:58:53,69.2167,-51.1,7.29,80,1,5.21
492,Mogadishu,SO,2021-09-27 01:00:11,2.0371,45.3438,77.79,80,28,16.78
493,Cleveland,US,2021-09-27 01:01:10,41.4995,-81.6954,70.02,55,27,11.36
494,Ferme-Neuve,CA,2021-09-27 01:02:19,46.7001,-75.4493,52.32,74,100,4.92
495,Turka,UA,2021-09-27 01:02:19,49.1541,23.0297,54.93,96,40,2.35
496,Poum,NC,2021-09-27 01:02:20,-20.2333,164.0167,72.82,60,8,4.65
497,Wilmington,US,2021-09-27 01:01:19,34.2257,-77.9447,73.85,88,1,0.0
498,Havre-Saint-Pierre,CA,2021-09-27 01:02:20,50.2334,-63.5986,57.56,94,90,13.8
499,Ishinomaki,JP,2021-09-27 01:02:21,38.4167,141.3,67.91,64,66,10.54
500,Big Spring,US,2021-09-27 01:02:21,32.2504,-101.4787,83.68,36,1,1.99
501,Valley City,US,2021-09-27 00:57:48,46.9233,-98.0032,68.52,52,1,0.0
502,Lata,PT,2021-09-27 01:02:22,40.1629,-8.3327,64.04,97,100,1.25
503,Orzhytsya,UA,2021-09-27 01:02:22,49.7918,32.7012,48.92,80,30,7.11
504,Roma,US,2021-09-27 01:01:53,43.2128,-75.4557,62.46,79,40,0.0
505,Cocobeach,GA,2021-09-27 01:02:23,1.0002,9.5823,78.73,88,100,5.88
506,Pokaran,IN,2021-09-27 01:02:23,26.9167,71.9167,85.91,61,79,9.62
507,Namatanai,PG,2021-09-27 01:02:24,-3.6667,152.4333,84.88,67,27,4.41
508,Yankton,US,2021-09-27 01:00:30,42.8711,-97.3973,74.95,32,0,6.91
509,Batesville,US,2021-09-27 00:59:47,35.7698,-91.641,76.82,61,0,4.27
510,Timizart,DZ,2021-09-27 01:02:25,36.8,4.2667,69.53,92,34,1.97
511,Tadine,NC,2021-09-27 01:02:25,-21.55,167.8833,72.09,57,99,7.29
512,Bam,IR,2021-09-27 01:02:26,29.106,58.357,80.01,7,0,8.59
513,Ahuimanu,US,2021-09-27 01:02:26,21.4447,-157.8378,85.78,69,75,18.05
514,Matay,EG,2021-09-27 01:02:26,28.419,30.7792,72.45,67,0,9.17
515,San Jose,US,2021-09-27 00:59:37,37.3394,-121.895,74.44,63,0,1.99
516,Luganville,VU,2021-09-27 01:02:27,-15.5333,167.1667,79.63,77,50,9.55
517,Carbonia,IT,2021-09-27 01:02:28,39.1672,8.5222,75.0,93,100,4.54
518,Sibenik,HR,2021-09-27 01:02:28,43.7272,15.9058,72.16,74,7,4.36
519,Kailua,US,2021-09-27 01:02:28,21.4022,-157.7394,86.07,71,75,20.74
520,Shaowu,CN,2021-09-27 01:02:29,27.3409,117.4831,83.77,68,0,1.48
521,Banda Aceh,ID,2021-09-27 00:58:28,5.5577,95.3222,81.52,71,100,10.94
522,Puerto Carreno,CO,2021-09-27 01:02:29,6.189,-67.4859,78.89,82,98,5.37
523,Opuwo,NA,2021-09-27 01:01:53,-18.0607,13.84,67.96,38,0,5.79
524,Jiexiu,CN,2021-09-27 01:02:30,37.0244,111.9125,63.9,82,100,2.75
525,Tawau,MY,2021-09-27 01:02:31,4.2498,117.8871,81.46,80,50,2.59
526,Tiarei,PF,2021-09-27 01:02:31,-17.5333,-149.3333,84.22,77,5,12.91
527,Carauari,BR,2021-09-27 01:02:21,-4.8828,-66.8958,77.31,81,60,1.39
528,Hami,CN,2021-09-27 00:58:06,42.8,93.45,64.63,22,0,2.75
529,Saint-Augustin,CA,2021-09-27 01:01:39,51.226,-58.6502,56.16,98,100,5.57
530,Jackson,US,2021-09-27 00:58:02,42.4165,-122.8345,81.0,22,6,7.0
531,Kudahuvadhoo,MV,2021-09-27 01:02:32,2.6708,72.8944,81.19,72,100,19.39
532,Betare Oya,CM,2021-09-27 01:02:33,5.6,14.0833,65.7,93,100,2.53
533,Grand Baie,MU,2021-09-27 01:01:06,-20.0182,57.5802,68.45,90,61,13.0
534,Kibara,TZ,2021-09-27 01:02:33,-2.15,33.45,72.09,66,75,3.0
535,Dharchula,IN,2021-09-27 01:02:34,29.85,80.5333,67.3,78,0,4.85
536,Teknaf,BD,2021-09-27 01:02:34,20.8624,92.3058,79.18,90,100,6.71
537,Talara,PE,2021-09-27 01:02:35,-4.5772,-81.2719,65.23,88,51,12.21
538,Ranong,TH,2021-09-27 01:02:35,9.9658,98.6348,79.09,82,94,2.57
539,Jaguarao,BR,2021-09-27 01:02:35,-32.5661,-53.3758,58.32,93,0,6.55
540,Xining,CN,2021-09-27 01:02:36,36.6167,101.7667,52.61,71,100,2.39
541,Nabire,ID,2021-09-27 01:02:37,-3.3667,135.4833,84.69,68,88,2.04
542,Kuminskiy,RU,2021-09-27 01:02:37,58.6667,66.5667,29.44,93,57,7.2
543,Plettenberg Bay,ZA,2021-09-27 01:02:37,-34.0527,23.3716,60.76,77,2,5.14
544,Belle Fourche,US,2021-09-27 01:02:38,44.6714,-103.8522,78.31,15,67,4.63
545,Taywarah,AF,2021-09-27 01:02:38,33.35,64.4167,48.7,15,0,7.0
546,Tautira,PF,2021-09-27 01:02:39,-17.7333,-149.15,84.22,77,16,13.13
547,Umm Lajj,SA,2021-09-27 01:02:39,25.0213,37.2685,83.39,47,5,12.1
548,Talakan,RU,2021-09-27 01:02:40,50.3167,130.3667,59.04,83,100,13.11
